id,work_year,experience_level,employment_type,job_title,salary_currency,employee_residence,remote_ratio,company_location,company_size,salary
19698,2024.0,SE,FT,Machine Learning Engineer,USD,US,,US,M,310000
19699,2023.0,SE,FT,Data Engineer,USD,US,0.0,US,M,139400
19701,,,FT,Data Analyst,USD,US,0.0,US,M,81650
19702,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,138900
19704,2024.0,,,Engineer,USD,US,0.0,US,,163000
19705,2024.0,EX,FT,Data Scientist,USD,US,0.0,US,,197689
19706,2024.0,SE,FT,Data Architect,USD,US,0.0,,M,180000
19708,2024.0,SE,FT,Software Development Engineer,USD,US,,,,194688
19711,2024.0,MI,FT,Data Reporting Analyst,GBP,GB,0.0,,M,75000
19712,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,120800
19713,2024.0,MI,FT,Engineer,USD,US,0.0,,M,173000
19714,2024.0,SE,,Data Engineer,EUR,FR,0.0,FR,,65555
19715,2024.0,SE,,Data Scientist,USD,US,0.0,US,M,176000
19716,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,190000
19717,2024.0,SE,,Data Engineer,USD,US,,US,M,110800
19718,2024.0,EN,FT,Engineer,USD,,,US,M,110400
19719,2024.0,MI,FT,Software Engineer,USD,CA,0.0,CA,M,115000
19720,,SE,FT,Software Engineer,USD,,0.0,US,M,143100
19721,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,93400
19722,,SE,FT,Data Scientist,USD,US,0.0,US,M,223000
19724,2024.0,EN,FT,BI Engineer,USD,,,US,M,70000
19725,,SE,FT,Data Engineer,USD,AR,2.0,AR,M,63000
19726,2024.0,,FT,Machine Learning Engineer,USD,US,0.0,,M,220600
19727,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,216705
19728,,SE,FT,Software Engineer,USD,US,2.0,,M,200000
19729,2024.0,SE,FT,Data Engineer,USD,US,,US,M,198600
19731,2023.0,SE,FT,AI Engineer,USD,US,2.0,US,M,180500
19732,2024.0,,FT,Data Scientist,USD,,0.0,US,,80000
19733,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,M,82000
19735,2024.0,MI,FT,Data Scientist,USD,US,2.0,,,120000
19737,2024.0,SE,FT,Machine Learning Engineer,USD,US,,US,M,152300
19738,2024.0,SE,FT,Machine Learning Researcher,USD,US,,US,,160000
19739,2021.0,MI,FT,Data Analyst,USD,US,0.0,US,L,75000
19740,2024.0,MI,FT,Applied Scientist,USD,CA,0.0,,M,83600
19741,,EN,FT,Data Scientist,CAD,CA,2.0,CA,L,51861
19742,,,FT,Data Engineer,USD,,0.0,,M,75600
19745,2024.0,,,Software Engineer,USD,US,0.0,US,M,185000
19746,2024.0,SE,,Full Stack Engineer,USD,US,0.0,US,M,150000
19747,2023.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,323300
19748,2024.0,,FT,Data Scientist,USD,US,0.0,US,M,202600
19749,2022.0,SE,FT,Machine Learning Engineer,USD,US,2.0,,L,202900
19750,2024.0,SE,FT,Data Engineer,USD,US,2.0,,M,234000
19751,2024.0,EN,FT,Analyst,USD,US,0.0,,M,100000
19753,2023.0,SE,FT,Data Engineer,USD,US,2.0,,M,180000
19754,2024.0,EN,,Software Developer,USD,US,0.0,US,M,72600
19756,2024.0,MI,FT,Product Manager,USD,CA,,CA,M,280080
19758,2024.0,MI,FT,Research Scientist,USD,,0.0,US,,140000
19759,,SE,FT,Data Scientist,GBP,GB,0.0,GB,M,75000
19761,,SE,FT,Data Analyst,USD,,2.0,US,,115000
19762,2024.0,SE,FT,Python Developer,USD,US,0.0,US,,75400
19765,2024.0,SE,FT,Applied Scientist,USD,US,,US,M,110000
19766,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,169000
19767,,,,Data Scientist,USD,US,,US,M,170000
19769,,SE,FT,Software Engineer,USD,,0.0,US,M,250200
19770,2023.0,EX,FT,Data Engineer,USD,US,0.0,US,M,110000
19771,2024.0,,FT,Data Scientist,USD,US,0.0,US,M,160000
19773,2024.0,,FT,Business Intelligence Developer,USD,US,,US,M,137000
19775,2024.0,MI,FT,AI Software Engineer,USD,US,0.0,US,M,117200
19776,2024.0,SE,FT,Data Engineer,USD,US,,US,M,156312
19777,,MI,FT,Data Scientist,USD,US,0.0,US,,145000
19779,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,L,80477
19780,2024.0,SE,FT,Software Engineer,USD,US,,US,M,206700
19781,2024.0,MI,PT,Research Scientist,USD,US,0.0,US,M,56000
19782,2024.0,,FT,Data Engineer,USD,US,0.0,,,71500
19783,2022.0,SE,FT,Machine Learning Engineer,USD,US,0.0,,M,164996
19785,,SE,FT,Software Engineer,USD,US,0.0,US,M,334800
19786,,EN,FT,Data Analyst,USD,US,0.0,US,M,53200
19787,2024.0,SE,,Data Scientist,USD,,0.0,US,M,115000
19788,2024.0,EN,FT,Engineer,USD,US,,US,L,192300
19790,2024.0,,FT,Data Engineer,USD,US,2.0,,M,230000
19791,2022.0,SE,FT,Analytics Engineer,USD,US,0.0,US,M,250000
19793,2023.0,,FT,Data Engineer,USD,US,,US,,81500
19794,2024.0,MI,FT,Data Scientist,USD,US,0.0,,M,70800
19795,,SE,,Machine Learning Engineer,USD,US,,US,M,119700
19796,,SE,FT,Data Engineer,USD,US,0.0,US,M,90000
19798,,SE,FT,Data Scientist,USD,US,0.0,US,M,130500
19799,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,174000
19801,2024.0,,,Research Scientist,USD,US,,,M,169442
19803,2024.0,MI,PT,Data Operations Specialist,USD,,2.0,US,M,51500
19804,2024.0,SE,FT,Computational Biologist,USD,,0.0,,M,166500
19805,2023.0,SE,FT,Data Scientist,USD,,2.0,CA,M,173175
19806,2024.0,MI,FT,Data Engineer,CAD,CA,,CA,M,76923
19807,2024.0,MI,FT,Software Engineer,USD,US,0.0,US,M,208800
19808,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,267800
19809,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,M,144000
19810,2023.0,,FT,Data Scientist,USD,,2.0,US,M,227000
19811,2024.0,,FT,Data Analyst,USD,,0.0,CA,M,110760
19812,,SE,FT,Data Analyst,USD,US,0.0,US,,216200
19813,2024.0,,FT,Data Scientist,USD,,0.0,,M,142140
19816,2024.0,,FT,Data Engineer,USD,US,0.0,,L,81000
19817,,EX,FT,Head of AI,USD,US,,US,M,237500
19818,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,,81500
19820,2024.0,MI,,Data Engineer,USD,US,,,M,123000
19821,,MI,FT,Security Engineer,USD,US,0.0,,,98300
19822,2024.0,MI,FT,Machine Learning Engineer,USD,US,,US,M,210100
19823,2024.0,SE,FT,Analytics Engineer,USD,,0.0,CA,M,150000
19824,,SE,FT,Engineer,USD,US,,US,M,121900
19825,2022.0,MI,FT,Data Engineer,USD,US,0.0,US,M,95000
19827,2024.0,MI,FT,Data Specialist,USD,US,,US,M,49275
19828,2024.0,SE,FT,Software Engineer,USD,US,0.0,,,264200
19829,2024.0,SE,FT,Data Analyst,USD,US,0.0,,M,97000
19830,2024.0,SE,FT,Research Scientist,USD,US,,US,M,234062
19831,2023.0,,FT,Data Analyst,USD,,0.0,US,,153600
19832,2024.0,,FT,Data Analyst,USD,US,0.0,US,M,142166
19833,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,129200
19834,,SE,FT,Software Engineer,USD,US,,US,M,319000
19835,2024.0,SE,FT,Data Engineer,USD,US,0.0,,M,280000
19836,,EX,FT,Head of Data,USD,US,0.0,,M,205000
19838,2024.0,SE,FT,Analytics Engineer,USD,US,2.0,US,,195000
19839,2024.0,SE,FT,Data Architect,USD,US,2.0,US,M,266400
19840,,SE,,Data Scientist,USD,US,2.0,,M,220000
19841,,,,Data Architect,USD,US,2.0,,,285000
19842,2024.0,SE,,Data Engineer,USD,,0.0,US,M,132000
19843,2024.0,,,Research Scientist,USD,US,0.0,,M,145000
19844,2023.0,MI,FT,Data Engineer,USD,US,0.0,US,M,133000
19845,2023.0,SE,,Machine Learning Engineer,USD,US,0.0,,M,179000
19846,2024.0,SE,FT,Machine Learning Engineer,USD,US,2.0,US,,133500
19847,2024.0,MI,FT,Data Analyst,USD,US,,US,M,113500
19848,2024.0,,FT,Solutions Engineer,USD,US,0.0,US,,139000
19849,2024.0,SE,FT,Data Scientist,USD,US,2.0,US,M,141300
19850,2024.0,MI,,Data Scientist,USD,US,0.0,US,M,112000
19852,2023.0,SE,FT,Data Analyst,USD,US,2.0,US,M,186600
19853,2024.0,MI,,Data Scientist,USD,US,0.0,US,M,260000
19854,2024.0,SE,FT,Applied Scientist,USD,US,,US,M,294000
19855,2024.0,MI,FT,Data Engineer,USD,IN,0.0,IN,,30000
19858,2024.0,,FT,Robotics Engineer,USD,US,0.0,US,M,220000
19860,,MI,FT,Software Engineer,USD,US,,US,M,200200
19861,2024.0,MI,FT,Software Engineer,USD,,0.0,US,M,117300
19862,2024.0,SE,,Applied Scientist,USD,US,0.0,US,M,133600
19863,2024.0,SE,FT,Data Quality Analyst,USD,US,2.0,US,M,118000
19865,,SE,FT,Data Scientist,USD,US,,US,M,167500
19866,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,168000
19867,,SE,FT,Technical Lead,USD,US,0.0,US,M,265080
19868,2024.0,SE,FT,Software Engineer,USD,US,0.0,,M,175000
19869,,MI,,Engineering Manager,USD,US,0.0,US,,270962
19871,2024.0,EN,FT,Software Engineer,USD,CA,2.0,CA,,135450
19872,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,419750
19873,2022.0,SE,FT,Data Engineer,USD,US,2.0,US,L,209100
19874,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,120750
19875,2023.0,SE,FT,Data Analyst,USD,,0.0,US,,125000
19876,2024.0,MI,FT,Platform Engineer,USD,US,,US,M,198000
19877,2023.0,SE,FT,Research Scientist,USD,US,0.0,US,M,248100
19878,2024.0,MI,FT,Associate,USD,US,,US,M,40000
19881,2024.0,MI,FT,AI Researcher,USD,US,,US,M,195000
19882,2024.0,MI,FT,Data Operations Associate,USD,US,,US,M,58000
19883,2023.0,,FT,Data Manager,USD,US,0.0,US,,145000
19886,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,,77988
19887,2024.0,,FT,Machine Learning Engineer,USD,,,US,M,165000
19888,,SE,,Machine Learning Engineer,USD,US,0.0,,M,214000
19889,2023.0,SE,,Data Strategist,USD,US,0.0,US,M,91000
19892,2024.0,EN,,Data Analyst,USD,US,0.0,,M,52500
19893,2024.0,SE,FT,Data Engineer,USD,,0.0,US,M,324000
19894,2023.0,,FT,Data Analyst,USD,US,0.0,US,M,200000
19896,2023.0,SE,,Data Scientist,USD,,0.0,US,M,200160
19897,,SE,FT,Software Developer,USD,US,0.0,US,,80000
19898,2024.0,EN,,Data Analyst,USD,US,0.0,US,M,100000
19899,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,300200
19900,2024.0,,FT,Research Scientist,USD,US,2.0,US,M,180000
19901,,,FT,Data Integration Engineer,USD,US,0.0,US,,118800
19902,2024.0,EN,FT,Data Scientist,USD,US,0.0,US,M,208800
19903,,SE,FT,Analyst,USD,US,2.0,US,M,217000
19904,2023.0,,FT,Data Scientist,USD,US,,US,M,204000
19905,2024.0,SE,FT,Software Engineer,USD,US,,,M,137600
19907,2024.0,SE,FT,Data Scientist,USD,US,0.0,,L,125500
19908,2022.0,MI,FT,Data Scientist,GBP,GB,,,M,36940
19910,2022.0,,FT,Data Engineer,USD,US,2.0,US,M,150000
19911,2024.0,MI,FT,Software Developer,USD,,2.0,US,M,100000
19913,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,M,55200
19914,2024.0,SE,FT,Machine Learning Engineer,USD,,0.0,US,M,164500
19915,2024.0,,FT,Applied Scientist,USD,,0.0,US,L,212800
19916,2024.0,,,Software Engineer,USD,US,,US,M,193000
19918,2024.0,MI,FT,Research Scientist,USD,US,0.0,US,M,143000
19920,,SE,FT,Machine Learning Engineer,USD,US,,,M,337250
19921,,SE,FT,Data Scientist,USD,US,0.0,,M,160440
19924,2024.0,MI,,Data Scientist,USD,US,2.0,US,M,202900
19925,,,FT,Data Engineer,USD,US,0.0,US,M,64890
19928,2024.0,SE,FT,Data Scientist,USD,,,,,185800
19929,,,FT,Machine Learning Researcher,USD,US,2.0,,M,110000
19930,,SE,FT,Business Intelligence Engineer,USD,,0.0,US,,117300
19931,2024.0,MI,FT,Research Analyst,USD,CA,0.0,CA,,94310
19932,,,FT,Product Manager,USD,US,2.0,US,M,121000
19933,,SE,FT,Software Engineer,USD,US,,,M,158000
19934,2024.0,SE,,Data Engineer,USD,US,0.0,US,M,90000
19935,,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,129200
19936,2023.0,SE,FT,Data Analyst,USD,US,0.0,US,M,110600
19937,,SE,FT,Software Engineer,USD,CA,0.0,CA,,120000
19938,2024.0,MI,FT,Software Engineer,USD,US,0.0,US,M,90000
19939,,SE,FT,Applied Scientist,USD,US,2.0,US,M,160000
19940,2024.0,MI,FT,Applied Scientist,USD,US,0.0,US,,222200
19941,2024.0,SE,FT,Machine Learning Engineer,USD,,,US,M,100000
19943,,MI,FT,Research Scientist,USD,US,0.0,,M,358000
19944,2024.0,,,Analytics Engineer,USD,US,0.0,,,75000
19945,2024.0,MI,FT,Manager,USD,US,0.0,,L,165500
19949,,MI,,Business Intelligence Developer,USD,US,0.0,,M,68400
19950,2024.0,SE,FT,Software Engineer,USD,US,2.0,US,M,309400
19951,2024.0,,FT,Software Engineer,USD,US,0.0,US,M,270000
19954,2024.0,SE,FT,Data Engineer,USD,,2.0,US,M,115000
19956,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,222000
19957,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,M,93225
19958,,,FT,Data Scientist,USD,,,,M,257600
19959,,EN,FT,Data Analyst,USD,US,2.0,,M,83375
19960,2024.0,,FT,Security Engineer,USD,US,0.0,,L,136000
19961,,MI,FT,Data Analyst,USD,,,US,M,83552
19962,2024.0,SE,,Data Scientist,USD,US,0.0,US,M,186846
19963,2024.0,,FT,Business Intelligence,USD,US,0.0,US,M,119000
19964,,EN,FT,Software Engineer,USD,US,0.0,US,M,208800
19965,2024.0,MI,,Analytics Engineer,USD,CA,2.0,,M,90000
19966,2024.0,EN,,Applied Scientist,USD,US,,US,M,98300
19967,2024.0,MI,FT,Data Scientist,USD,US,,US,M,75600
19969,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,122000
19970,2024.0,MI,FT,Product Manager,USD,US,0.0,US,,251600
19971,,SE,FT,Business Intelligence Engineer,USD,US,0.0,US,L,89600
19972,2023.0,EN,FT,Data Analyst,USD,US,0.0,,M,162240
19973,2024.0,SE,FT,Data Engineer,USD,US,,US,M,109283
19976,2024.0,MI,FT,Data Engineer,USD,US,0.0,,M,150000
19977,2024.0,MI,CT,Data Modeler,USD,US,,US,M,100000
19978,2024.0,SE,FT,Software Engineer,USD,US,2.0,,,160000
19979,2024.0,SE,FT,Research Engineer,GBP,ZA,0.0,ZA,M,56981
19980,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,,M,359720
19981,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,,276000
19982,2024.0,,,Research Scientist,USD,US,0.0,US,M,173000
19983,2024.0,SE,,Software Engineer,USD,US,0.0,US,M,112000
19985,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,241600
19986,2024.0,,FT,Software Engineer,USD,US,2.0,US,,113900
19987,2024.0,,FT,Data Scientist,USD,US,2.0,US,,172500
19988,2024.0,SE,,Robotics Software Engineer,USD,US,0.0,US,M,160000
19990,,MI,FT,Data Analyst,USD,US,0.0,US,M,160000
19991,2024.0,SE,FT,Data Engineer,USD,US,0.0,,,190000
19992,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,218185
19993,2022.0,SE,FT,Data Engineer,USD,US,0.0,US,M,153600
19994,2024.0,SE,,Data Architect,USD,CA,0.0,CA,M,200070
19995,,SE,FT,Data Modeler,USD,,0.0,US,M,112300
19997,2024.0,SE,FT,Data Scientist,USD,,,US,,120842
19998,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,,220000
19999,2024.0,,,Head of Data,USD,US,,US,M,250000
20000,2024.0,SE,,Software Engineer,USD,US,0.0,US,,136038
20001,2024.0,SE,FT,Data Scientist,USD,US,,US,M,97870
20002,2024.0,EN,FT,Research Analyst,USD,,0.0,,M,81075
20003,2024.0,MI,,Data Scientist,USD,US,0.0,,M,152000
20005,2023.0,SE,FT,Business Intelligence Analyst,USD,US,2.0,US,M,171050
20006,,SE,FT,Software Engineer,USD,US,0.0,US,,168000
20007,2024.0,EN,FT,Research Scientist,USD,US,,US,M,137750
20010,2024.0,SE,FT,Computer Vision Engineer,GBP,GB,0.0,,M,65625
20012,2024.0,,FT,Robotics Engineer,USD,CA,0.0,CA,,100000
20013,2024.0,,FT,Data Management Consultant,USD,US,0.0,US,,137972
20014,2024.0,MI,FT,Research Scientist,USD,US,0.0,US,M,173000
20016,2024.0,SE,,Data Analyst,USD,US,2.0,US,M,192500
20017,2024.0,MI,FT,Software Engineer,USD,US,0.0,,M,175000
20018,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,70000
20019,2024.0,SE,FT,Data Engineer,USD,US,2.0,US,M,172200
20020,2024.0,,FT,Data Quality Lead,USD,US,0.0,US,M,113840
20022,,SE,FT,Machine Learning Engineer,USD,US,,US,M,116500
20023,2024.0,MI,FT,Data Engineer,USD,,2.0,US,M,77000
20024,2024.0,SE,,Data Architect,USD,US,0.0,US,M,137000
20026,2024.0,EN,,Data Scientist,USD,US,0.0,US,M,120000
20027,2023.0,SE,FT,Data Analyst,USD,US,,,M,98000
20029,,SE,FT,Software Engineer,USD,US,0.0,US,M,250000
20030,2024.0,SE,FT,Software Engineer,USD,,0.0,US,M,108000
20032,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,244000
20033,2024.0,MI,,Data Scientist,USD,US,0.0,,M,120000
20036,2024.0,EN,FT,Research Scientist,USD,US,,US,M,145000
20037,2024.0,,FT,Data Analyst,USD,US,2.0,US,,110000
20039,2024.0,,FT,Data Visualization Specialist,USD,US,,US,M,86000
20041,2022.0,,,Data Architect,USD,US,0.0,US,M,250000
20042,2024.0,SE,FT,Data Analyst,USD,US,0.0,,M,84000
20043,2024.0,SE,FT,Data Strategist,USD,US,,US,M,135000
20044,2024.0,MI,FT,Machine Learning Engineer,USD,,2.0,US,M,223100
20045,2024.0,,,Data Analyst,USD,US,0.0,US,,83400
20046,2024.0,MI,,Data Engineer,USD,US,0.0,US,M,122716
20047,2024.0,SE,FT,Data Governance Lead,USD,US,0.0,US,M,152500
20048,2024.0,,FT,Machine Learning Engineer,USD,,0.0,US,M,297000
20050,2024.0,SE,FT,Analytics Engineer,USD,US,,US,,120000
20052,2024.0,SE,FT,Solution Architect,USD,US,0.0,,M,259000
20053,2023.0,,FT,Data Scientist,USD,US,2.0,US,M,104000
20054,2023.0,SE,FT,Business Intelligence Engineer,USD,US,0.0,US,M,156400
20055,2024.0,,FT,Machine Learning Engineer,USD,,2.0,CA,M,242000
20056,,,FT,Data Scientist,USD,US,0.0,US,M,190000
20057,2024.0,SE,FT,Software Engineer,USD,US,2.0,US,M,208000
20058,2023.0,EX,FT,Data Scientist,USD,US,2.0,US,M,249600
20059,2024.0,SE,FT,Applied Scientist,USD,US,2.0,US,M,160000
20061,2024.0,SE,FT,Research Scientist,USD,US,0.0,,M,213000
20062,2024.0,MI,FT,Machine Learning Engineer,USD,US,2.0,US,M,184900
20063,2024.0,SE,FT,Data Engineer,USD,,,US,M,285000
20065,,SE,FT,Analytics Engineer,USD,US,2.0,US,,169900
20066,2024.0,MI,FT,Cloud Engineer,USD,US,0.0,US,M,97097
20067,2024.0,SE,FT,Research Scientist,USD,US,0.0,,M,285000
20068,2024.0,SE,,Data Engineer,USD,US,0.0,US,,144400
20069,2023.0,SE,FT,Data Scientist,USD,US,0.0,US,M,166500
20070,2024.0,MI,FT,Data Manager,USD,AU,0.0,,M,122544
20071,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,22300
20072,2024.0,MI,FT,Engineering Manager,USD,US,0.0,,M,220000
20073,2021.0,MI,FT,Data Architect,USD,US,2.0,US,L,180000
20074,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,158000
20076,2023.0,SE,FT,Data Scientist,USD,CA,0.0,,M,113000
20077,2024.0,,FT,Software Engineer,USD,US,0.0,US,M,207000
20078,2024.0,EN,FT,Research Engineer,USD,US,0.0,US,M,150000
20080,2024.0,,,Research Scientist,USD,US,0.0,US,M,250000
20081,2024.0,SE,FT,Research Scientist,USD,US,0.0,US,,240240
20082,2023.0,EN,FT,Data Analyst,USD,US,2.0,US,M,88200
20083,2023.0,SE,FT,Machine Learning Engineer,USD,GB,0.0,GB,M,160000
20084,2023.0,SE,FT,Data Engineer,USD,US,0.0,US,,200000
20085,2024.0,,FT,Computational Biologist,USD,,0.0,US,,145800
20086,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,M,75000
20087,,MI,FT,Business Intelligence Engineer,USD,US,0.0,,L,185000
20089,2023.0,SE,,Computer Vision Engineer,USD,US,0.0,,,235000
20090,,MI,FT,Engineer,USD,US,,US,M,133000
20092,,,FT,Software Engineer,USD,US,0.0,,M,130000
20094,2024.0,MI,FT,Data Engineer,USD,US,,US,M,143500
20096,,SE,FT,Software Engineer,USD,US,2.0,US,M,310000
20097,2024.0,SE,FT,Data Engineer,USD,,,US,,279400
20098,2024.0,SE,FT,Data Scientist,USD,,2.0,US,M,160000
20099,,SE,FT,Data Scientist,USD,,,US,M,169700
20100,2024.0,SE,,Data Engineer,USD,US,,US,,216000
20101,2023.0,SE,FT,Data Engineer,USD,,0.0,US,M,153090
20102,2024.0,,FT,Data Engineer,USD,US,0.0,US,M,101970
20103,2024.0,MI,FT,Associate,USD,US,0.0,US,,158400
20104,2024.0,,FT,Business Intelligence,USD,,0.0,US,M,85000
20106,2023.0,SE,FT,Data Engineer,USD,,2.0,US,,140000
20108,2024.0,,FT,Data Analyst,USD,,0.0,US,M,115000
20109,2024.0,,FT,Data Architect,USD,US,0.0,,M,175000
20110,,,FT,Data Scientist,USD,,0.0,US,M,127000
20111,2024.0,SE,FT,Analytics Engineer,USD,US,0.0,US,M,287500
20114,2023.0,SE,FT,Business Intelligence Engineer,USD,US,0.0,,M,175000
20115,2024.0,MI,FT,Analytics Engineer,USD,US,,US,M,160800
20116,2024.0,SE,FT,Software Engineer,USD,,2.0,US,M,180000
20117,2024.0,MI,FT,Data Scientist,USD,US,,US,M,144650
20118,2024.0,MI,,Machine Learning Engineer,USD,US,0.0,,M,280000
20120,,SE,FT,Solutions Engineer,GBP,,0.0,GB,M,112500
20121,2024.0,MI,FT,Data Scientist,USD,,,,M,216600
20122,2024.0,,FT,Engineering Manager,USD,,2.0,US,M,330146
20123,2024.0,SE,,Product Manager,USD,US,0.0,US,M,393300
20125,2024.0,SE,FT,Director of Machine Learning,USD,US,0.0,US,M,349000
20126,,SE,FT,Data Scientist,USD,US,0.0,US,,176875
20127,2024.0,SE,FT,Data Scientist,USD,CA,,CA,M,165000
20129,2024.0,,FT,Software Engineer,USD,US,2.0,,M,175000
20130,,,FT,Data Scientist,USD,US,0.0,,,81900
20131,,,FT,Machine Learning Engineer,USD,US,0.0,US,M,166600
20132,2024.0,,FT,Machine Learning Engineer,USD,US,0.0,,M,143100
20133,2024.0,SE,FT,Applied Scientist,USD,CA,0.0,CA,M,253000
20134,2024.0,MI,FT,Applied Scientist,USD,US,,,M,170000
20135,2024.0,,FT,Software Engineer,USD,US,,,M,170000
20136,2024.0,,FT,Solution Architect,USD,US,0.0,US,M,190000
20137,2024.0,,FT,Machine Learning Engineer,USD,US,,US,M,250000
20138,2024.0,SE,,Data Engineer,USD,US,2.0,,M,190000
20140,2024.0,SE,,Machine Learning Scientist,USD,US,0.0,US,M,220000
20141,2024.0,SE,,Software Engineer,USD,US,0.0,US,,135000
20142,,SE,FT,Manager,USD,US,0.0,,M,93500
20144,2023.0,SE,,Data Scientist,USD,,0.0,GB,M,177000
20145,2024.0,SE,,Principal Application Delivery Consultant,USD,US,0.0,US,M,242000
20146,,MI,FT,Engineer,GBP,GB,0.0,GB,M,112500
20147,2024.0,MI,FT,Manager,USD,US,0.0,,M,500000
20148,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,,90000
20149,2024.0,EX,,Analyst,USD,US,0.0,US,M,113840
20150,,EN,FT,Engineer,USD,US,2.0,US,M,112781
20151,2023.0,MI,FT,Data Analyst,USD,US,0.0,US,,125000
20152,2024.0,,FT,Data Engineer,USD,US,,,M,199467
20153,,SE,FT,Data Engineer,USD,US,0.0,US,,155000
20154,2024.0,MI,,Product Manager,USD,US,,US,M,222480
20155,,SE,,Data Analyst,USD,US,0.0,US,M,131750
20156,,MI,,Product Manager,USD,US,,US,M,141300
20157,2024.0,MI,FT,Site Reliability Engineer,USD,US,,US,M,171600
20158,2023.0,SE,FT,Data Scientist,EUR,ES,0.0,ES,M,48585
20159,,,,Data Engineer,USD,,2.0,,M,120000
20160,2023.0,,FT,Research Scientist,USD,US,0.0,US,M,150000
20161,2023.0,SE,FT,Data Engineer,USD,,0.0,US,M,230000
20162,2024.0,SE,FT,Data Scientist,USD,US,,US,M,175000
20163,2022.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,119000
20165,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,148800
20166,2023.0,SE,FT,Data Modeler,USD,US,,,M,110000
20168,,SE,FT,Product Manager,USD,US,0.0,US,M,189000
20169,,,FT,Data Engineer,USD,US,0.0,US,M,120500
20170,2023.0,MI,FT,Machine Learning Researcher,USD,,2.0,US,M,100000
20171,2023.0,SE,FT,Data Architect,USD,US,0.0,US,M,165000
20172,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,,80000
20173,2024.0,,,Data Scientist,USD,,0.0,US,M,75600
20174,2024.0,,FT,Data Scientist,USD,,2.0,,M,145300
20175,2024.0,,FT,DevOps Engineer,USD,,2.0,US,M,183300
20178,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,L,143300
20179,2024.0,MI,,AI Engineer,USD,,,US,M,95414
20181,2023.0,SE,FT,Data Scientist,USD,US,0.0,,M,272400
20182,2024.0,,FT,Data Engineer,USD,US,,,,75400
20183,2024.0,MI,FT,Data Management Specialist,USD,US,0.0,US,M,141450
20185,2022.0,SE,FT,Data Engineer,USD,US,0.0,US,M,225000
20186,,SE,,Machine Learning Engineer,USD,US,0.0,US,M,150000
20187,2024.0,SE,,Data Engineer,USD,,0.0,,M,160000
20188,2024.0,MI,,Research Scientist,USD,,0.0,US,M,250000
20189,2024.0,,,Data Scientist,USD,US,0.0,,M,172000
20190,2024.0,EN,FT,Data Scientist,USD,US,0.0,US,M,165511
20192,,SE,FT,Machine Learning Engineer,USD,US,2.0,US,,139000
20193,2024.0,SE,FT,Data Architect,USD,US,,,M,130000
20194,2024.0,SE,FT,Software Engineer,USD,US,0.0,,M,182400
20195,2024.0,,,Manager,USD,US,0.0,US,M,223000
20197,,,FT,Data Scientist,USD,US,0.0,US,M,196900
20198,2024.0,,,Data Analytics Manager,USD,,0.0,,,81500
20199,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,M,133200
20200,2024.0,SE,FT,Analytics Engineer,USD,US,0.0,US,M,130000
20201,2024.0,MI,FT,Solutions Engineer,USD,US,2.0,US,,77000
20202,2024.0,MI,FT,Data Engineer,USD,,0.0,US,M,160000
